species,country_of_origin,altitude_mean_meters,harvest_year,processing_method,aroma,flavor,aftertaste,acidity,body,balance,uniformity,sweetness,moisture,clean_cup,quakers,category_one_defects,category_two_defects,total_cup_points,predicted_score,error,shap_aroma,shap_flavor,shap_aftertaste,shap_acidity,shap_body,shap_balance,shap_uniformity,shap_sweetness,shap_moisture,shap_clean_cup,shap_quakers,shap_category_one_defects,shap_category_two_defects,top_feature
Arabica,Guatemala,464.51520000000005,2014,Washed,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,0.12,10.0,0,2,5,80.92,80.95006666666664,0.030066666666641595,0.04113015632449094,-0.01775969137618712,-0.7154903283562732,0.008254020758322387,-0.12168604927213801,-0.745093876776847,0.08823483613990353,0.0932413709846563,0.007011182068375558,0.17493357142292235,-0.0013565299204479513,-0.038062593147117914,0.003941033954086892,balance
Arabica,Colombia,1550.0,2014,Natural,7.67,7.5,7.42,7.67,7.5,7.75,10.0,6.67,0.0,10.0,0,0,1,80.67,80.80466666666652,0.1346666666665186,0.039418757595388335,-0.008158869737844325,-0.22641601795610178,0.025715060281391193,-0.03182230992799909,0.41805985284440583,0.0878057890235044,-1.8090138760625647,-0.01975021611604366,0.14912552522134545,0.0009253990487662259,0.0048845571910851515,0.0011234513984024906,sweetness
Arabica,Honduras,1400.0,2017,Washed,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,0.12,10.0,0,0,1,81.92,82.10106666666647,0.1810666666664673,0.007038343025417947,0.1847979563707132,-0.22803314787135576,-0.18811270726247675,-0.09742434809202986,-0.05163951099721427,0.0798895155931203,0.08842218993400665,-0.0038774754707228236,0.13528527036599783,-0.0012487057029342637,0.0028162211008691987,0.00038350181035458943,aftertaste
Arabica,Guatemala,1500.0,2014,Washed,7.5,7.67,7.58,7.67,7.67,7.5,10.0,10.0,0.1,10.0,0,0,1,83.25,83.26803333333316,0.018033333333164592,-0.07655781379830905,0.5249105917012459,0.16648967924404295,0.058989602176957354,0.14256462168637307,-0.06741849228823962,0.10006983052862072,0.0932062896607776,0.006653228759946689,0.13863585552284086,0.00046981531764396625,0.0021453523054397157,0.0051052086530505554,flavor
Arabica,United States (Hawaii),,2012,Washed,7.33,7.5,7.33,7.58,7.08,7.83,10.0,10.0,0.1,10.0,0,0,2,82.08,82.57496666666657,0.49496666666657063,-0.1587136276732722,0.22107261928718658,-0.17723278993793462,-0.0035058945522108103,-0.3026818370755194,0.49409063982743384,0.08036158342507282,0.10503372282935904,0.0012989109028597521,0.13756725468727377,0.0013763329010085014,0.0018470357155230595,0.0016831524669674582,balance
Arabica,Taiwan,1200.0,2015,Honey,8.0,8.0,8.0,8.25,8.0,8.17,10.0,10.0,0.0,10.0,0,0,0,86.58,86.00576666666683,-0.5742333333331686,0.09202832719580359,1.537561081350241,0.9384049755004584,0.2696806591424058,0.12226445234254166,0.5290166630405264,0.09546756538631399,0.10710130741239901,-0.0010886435319469373,0.14154423048480497,0.0016500490710264959,0.002620794137459397,-0.003254358728275273,flavor
Robusta,India,750.0,2014,Natural,7.58,7.58,7.67,7.58,7.67,7.67,10.0,7.5,0.0,10.0,0,0,1,81.58,81.99869999999989,0.4186999999998875,-0.04439840710008946,0.22246050662057035,0.3310445716667353,-0.022950315219424176,0.1187300812766288,0.45424584609623864,0.09122477071164475,-1.4788317223933232,0.004254067211208521,0.14357374039589085,0.0009079726489623826,0.0036274471743220236,0.002041877047716498,sweetness
Arabica,Panama,1100.0,2012,Washed,7.42,7.42,7.5,7.58,7.5,7.75,10.0,10.0,0.0,10.0,0,0,4,82.75,82.73106666666665,-0.018933333333350788,-0.15049501750964325,-0.11695069170271707,0.046278164715257544,0.021044599463205797,-0.08155584122973476,0.44898276364851714,0.10135209538784967,0.103495678775501,0.01543125047943646,0.16431320345614353,0.00032876744521985967,0.002147808167116847,0.003924321707594346,balance
Arabica,Taiwan,200.0,2016,Other,7.25,7.25,7.0,7.08,7.0,7.0,10.0,10.0,0.11,10.0,0,0,0,82.58,80.41426666666653,-2.1657333333334634,-0.09469272658347096,-1.5541574695088758,-0.12804496231851464,-0.1783306615901032,0.009221920859895929,-0.5404179620709972,0.17651801559394203,0.09124152064580701,0.0002493619594041974,0.3982587327450467,0.0010234199987152952,0.01264645146961458,0.04798146160327108,flavor
Arabica,Myanmar,3812.5,2015,Washed,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,0.0,10.0,0,0,2,80.5,80.21633333333327,-0.2836666666667327,-0.16122350287541212,-1.3048779816312346,-0.02059751521916981,-0.0237161345636797,-0.1226149704533673,-0.837886314302505,0.11297533025884085,0.07560523975407364,-0.014617985418800238,0.32838508136938627,-5.849576928028063e-07,0.00548399818503482,0.006649109324955455,flavor
Arabica,"Tanzania, United Republic Of",,2012,Natural,8.42,8.17,8.17,8.0,7.58,8.0,10.0,10.0,0.11,10.0,0,0,1,86.5,86.45760000000003,-0.04239999999997224,0.3032774381934395,1.9202109604195194,1.1575467669565083,0.09056097034620679,-0.04801664005359544,0.49827929658307324,0.104306915339441,0.10493187518836807,-0.0007151604997121336,0.1444185266694517,0.0027705073976664885,0.004077982830231191,0.0031809967664624774,flavor
Arabica,Colombia,1799.0,2016,Washed,7.75,7.58,7.58,7.75,7.75,7.5,10.0,10.0,0.0,10.0,0,0,5,83.5,83.13816666666656,-0.36183333333343626,0.10701764301388646,0.31421791497237295,0.12436040737053222,0.10217008959265096,0.1444130605995034,-0.1678178147178432,0.09764589408122328,0.0896168780287962,0.00022995776710222574,0.139699907998578,0.0006761226364670743,0.002475944405322124,0.010691097055150155,flavor
Arabica,Mexico,1250.0,2012,Washed,7.17,7.33,7.08,7.58,7.33,7.08,10.0,10.0,0.11,9.33,0,0,0,79.92,80.09546666666664,0.17546666666663668,-0.16804236668283856,-1.2887175861706412,-0.050748213049739976,0.07621063485032528,-0.062487825565790085,-0.8418930762730971,0.12281289842866454,0.07990697206224551,0.002410987327454454,0.049515436671028853,0.0004408773250847781,0.005080560302522557,-0.0017921964214594817,flavor
Arabica,Mexico,1100.0,2012,Washed,7.67,7.5,7.5,7.33,7.83,8.25,10.0,10.0,0.12,10.0,0,4,11,83.67,83.31916666666662,-0.35083333333338373,0.056522174596205094,0.28259113871605507,-0.010610612618501653,-0.2870023087710977,0.20609437012652668,0.5860242564457702,0.09640764027053826,0.09913706159859534,0.010673367642706263,0.1361986250590116,0.00394670887309905,-0.017456368152715344,-0.016128950982440333,balance
Arabica,Brazil,944.0,2016,Natural,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,0.11,10.0,2,0,3,82.0,81.72326666666656,-0.2767333333334392,-0.0036556328968969597,-1.1799030315000325,0.252197725699967,0.03029437669236424,-0.11591915749676306,-0.018007048583273774,0.15200119167020543,0.08079625616051031,-0.0014442111813547914,0.3512157097619671,-0.001592505030893896,0.004216534753048016,0.0002968947549164466,flavor
Arabica,Guatemala,520.2570240000001,2015,Washed,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,0.12,10.0,0,0,1,80.75,80.62169999999988,-0.12830000000012376,0.04802038687857348,-1.2350778034485124,-0.35904173947602314,-0.007874583810031612,-0.13695747517348836,-0.48443476757485093,0.15358634803354848,0.08861059930062272,-0.005897762669835356,0.3525223386066859,0.00012306403121927902,0.008534942150391515,0.026816889288771142,flavor
Arabica,Brazil,934.0,2016,Natural,7.58,7.67,7.67,7.75,7.58,7.83,10.0,10.0,0.11,10.0,2,0,7,83.92,83.83983333333343,-0.08016666666657102,-0.045898227933963864,0.5360193665563556,0.2036306003743095,0.1361296383337676,0.039104298450410975,0.46934466028114175,0.10756778115575365,0.09843091320115942,-0.00584910201648706,0.14894782034266862,-0.0317410861782148,0.0006634622531185887,0.010713644650397211,flavor
Arabica,Ethiopia,1900.0,2015,Washed,7.75,7.83,7.83,8.17,7.92,7.83,10.0,10.0,0.1,10.0,0,0,18,85.42,85.10723333333316,-0.31276666666684605,0.02522897117812435,1.1192098396284325,0.49511948717833176,0.3637778041996283,0.1222322411481252,0.4381370225157111,0.08837242658586143,0.1229281777732313,0.0014481668330634102,0.15685438197504786,0.004589224336965037,-0.00015196513428379028,-0.0032820087478271152,flavor
Arabica,United States (Hawaii),,2013,Natural,7.33,7.42,7.5,7.67,7.5,7.42,10.0,10.0,0.0,10.0,0,0,1,82.25,82.26105555555542,0.011055555555415708,-0.16413455084221634,-0.125238577036371,0.12087796384322316,0.11037234237208593,-0.013653946207469509,-0.21440762803640184,0.09876398325941346,0.09814315714104362,0.00711260090505342,0.16122254461843633,4.738981007015678e-05,0.0020373208289505285,0.007143391036821986,balance
Arabica,Costa Rica,1200.0,2014,Washed,7.5,7.25,7.42,7.0,7.08,6.83,8.67,10.0,0.12,9.33,0,2,4,77.92,78.83099999999997,0.9109999999999729,0.022934180188650795,-1.7744234551764744,0.22662867140896664,-0.19941355868712948,-0.12869211826401372,-0.6938161286336374,-0.9947224627730773,0.10929380145223702,0.008292092732658652,0.11139169989224307,0.004054981120763563,-0.0321726736704516,-0.001124593453654941,flavor
Arabica,Thailand,1450.0,2014,Washed,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,0.12,10.0,0,0,0,81.17,81.72804444444442,0.5580444444444197,-0.23565740160584117,-0.1351762588660411,0.02533171543239529,-0.27046586943254025,-0.012061786075297528,-0.15020642862563113,0.08748319971535862,0.08972331311524741,-0.001204540941675078,0.15735148103481456,-0.00014239003090467966,0.0006465471929988851,-0.00034670033136407715,acidity
Arabica,Honduras,1450.0,2014,Washed,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,0.1,8.0,0,0,4,69.33,70.3174666666665,0.9874666666665064,-0.3657954529445943,-4.090122529039995,-1.2763141359436743,-0.32164538371500595,-0.225539564895726,-0.8409388507913558,-0.5927949618152402,-0.399514009789917,-0.06173418423807681,-3.6327599460460664,0.0004245528613492294,-0.015800147724511028,-0.03276828311338201,flavor
Arabica,Colombia,1450.0,2013,Washed,7.83,7.67,7.42,7.42,7.5,7.58,10.0,10.0,0.11,10.0,0,3,5,82.92,83.03136666666667,0.11136666666666883,0.1865000394050884,0.5043534014856237,-0.08132673866194859,-0.15154756558138746,-0.05544671996410581,0.13975176587471652,0.08887265489402478,0.09562570345135354,-0.0015059693406756815,0.1340864933949591,0.001080069829052781,-0.010294621592090226,0.008448589609127753,flavor
Arabica,Mexico,1600.0,2013,Washed,7.42,7.58,7.5,7.67,7.25,7.5,10.0,10.0,0.0,10.0,0,0,1,82.5,82.50212222222216,0.002122222222155301,-0.1678148804952653,0.2997625203332595,0.021924800270471966,0.08784798119655955,-0.17927896701834103,-0.0737215786374637,0.08444836555833958,0.09685864239190645,0.019911301290222456,0.13477647794628597,-8.117401934780654e-05,0.0014718151700300304,0.0032473543726371074,flavor
Arabica,Ecuador,800.0,2013,Natural,7.5,7.67,7.58,7.75,7.83,7.83,10.0,10.0,0.09,10.0,0,0,0,83.83,83.8242999999999,-0.005700000000103955,-0.11023905549877427,0.5289599560932368,0.09549866866348075,0.14421533894506217,0.16413350867319057,0.4786854969761849,0.11454448605109059,0.10081183612878455,-0.004553666177755945,0.1448182349002628,0.005632291629235592,0.0018906840719572846,-0.012867344318888026,flavor
Arabica,Guatemala,,2012,Washed,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,0.12,10.0,0,0,10,75.58,75.66170000000001,0.0817000000000121,-0.3910381480823727,-3.0794314547280237,-1.6532214305905126,-0.1770135922047296,-0.08044609253714809,-0.8430921875189354,-0.6938015363645715,0.086984700168883,-0.009742929447268992,0.3539371751584634,0.0009119910062571534,0.01523096849989118,-0.040347027222864186,flavor
Arabica,Mexico,1400.0,2012,Washed,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,0.12,10.0,0,0,14,78.5,78.55729999999994,0.057299999999941065,-0.09354080676149695,-2.413398928977674,-0.8248191680181847,-0.18284203591448622,-0.10101285090004884,-0.6109749112600832,0.14078066999241526,0.08990231987440661,0.008646420522451535,0.3458114271149961,0.000724075940698064,0.019504955888429248,0.005749268635691169,flavor
Arabica,Mexico,1210.0,2012,Semi-washed,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,0.13,10.0,0,0,7,80.83,80.92816666666654,0.09816666666654328,-0.193617309762708,-1.4796843236965795,0.13357279357387467,-0.028463269384149555,-0.15196721397822932,-0.15031799454081152,0.13976346932207923,0.07025596095896212,0.006046642350033069,0.3976975781757367,0.00036042954139158244,0.003999019700411583,0.007751320543742102,flavor
Arabica,Taiwan,650.0,2016,Natural,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,0.0,10.0,0,0,0,82.75,83.0835,0.3335000000000008,0.13512123425510938,0.6379462247208545,-0.16129571400042322,0.03537126598362231,0.04243047716504182,0.3686419322249101,-0.3964437045565027,0.1072341054645909,0.009245075067517742,0.13677354156627475,0.0023271269997974463,0.0027737129059743075,-0.009394841659673496,flavor
Arabica,Indonesia,,2017,Natural,7.81,7.88,7.56,7.75,7.63,7.75,10.0,10.0,0.12,10.0,0,0,0,84.13,84.1576666666667,0.027666666666704032,0.10049073859857717,1.086025288794792,0.009505246682246254,0.037972122533219396,0.05433369140854156,0.38421833210180756,0.09883186679907403,0.11377690915169689,-0.017059926000419185,0.14135217819591978,0.011538940234557472,0.0017172840426446685,-0.0378055697389062,flavor
Arabica,Kenya,1860.0,2013,Washed,7.92,8.17,7.83,8.5,7.5,7.92,10.0,10.0,0.11,10.0,0,0,1,86.0,85.71343333333333,-0.28656666666667263,0.11855533188320383,1.8039323608245301,0.4718172341497636,0.3795194742141729,-0.10878849640265391,0.5128042045203903,0.09235308216117129,0.12288669152910281,0.0023045243163512265,0.1449933910629581,0.000298996673702011,-0.002566516640195341,0.0025534911779417726,flavor
Arabica,Taiwan,900.0,2014,Washed,7.42,7.33,7.67,7.33,7.42,7.5,10.0,9.33,0.11,10.0,0,0,0,81.5,81.75887777777777,0.2588777777777693,-0.07657996609668793,-0.9516338771517463,0.48220016932784177,-0.10631069654408352,-0.04336336777086018,0.15127172362163993,0.1638060640080432,-0.4183508698741267,0.006142391033311951,0.3608417250807349,0.0006397071735367999,0.003771322302155397,0.013673888805093268,flavor
Arabica,Brazil,1000.0,2011,Natural,8.0,8.0,7.75,8.0,7.5,7.75,10.0,10.0,0.12,10.0,0,0,2,84.92,84.81670000000008,-0.10329999999991912,0.1530848994270993,1.4034841724646552,0.3090625037944589,0.1536700402275748,-0.09567786720156791,0.3588100984965961,0.0914514296863263,0.1274077843796338,-0.006558514533413406,0.14269359339963283,0.0002485999952861746,0.0007062415470833541,0.005547454453739477,flavor
Arabica,Colombia,1800.0,2012,Washed,7.42,7.67,7.75,7.75,8.08,7.83,10.0,10.0,0.11,10.0,0,0,6,84.58,84.48356666666656,-0.09643333333343662,-0.12831274951224844,0.5904084325340853,0.5364021281871619,0.14015543232992583,0.2625164111518578,0.5288961510565804,0.10497585773647189,0.11003430031821183,-0.0026989147151596825,0.15614981905934394,0.0031045924960342226,0.0005849701612405338,0.008580672000241167,flavor
Arabica,"Tanzania, United Republic Of",,2014,Washed,7.75,7.0,7.42,7.58,7.58,7.58,10.0,10.0,0.12,10.0,0,0,3,82.5,82.32229999999994,-0.17770000000005837,0.16712761531992104,-1.6710500731078715,0.3529489662220006,0.07920856228595805,0.10725092901387932,0.4157802307900092,0.19002550337977175,0.07993496185703793,-0.011524396135067169,0.4273548092618098,0.0011310812185127105,0.0059851768461462096,0.005357069184961822,flavor
Arabica,Guatemala,399.48307200000005,2013,Washed,7.83,7.67,7.17,7.33,7.5,7.67,10.0,10.0,0.11,10.0,0,0,0,82.5,82.75563333333342,0.25563333333342086,0.16319853140612958,0.4428547604739763,-0.3289038177609489,-0.2822711420455887,-0.053176194642770416,0.3428994646271282,0.08402756045480947,0.09172094103823758,-0.007809201034727599,0.1346587560126634,0.002287765416362221,0.00316230353767162,-0.009785958012540173,flavor
Arabica,Mexico,12.0,2012,Washed,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,0.14,10.0,0,7,38,79.0,78.67236666666665,-0.32763333333335254,-0.06426544723735608,-2.2871304650767854,-0.8373138869509653,-0.06526413601775904,-0.0730122378714208,-0.6513365315546598,0.13342229672659983,0.09086637587238336,-0.0018625833975015177,0.32862599422192246,0.0006440155975748413,-0.0751865172711827,0.0014102257629744711,flavor
Arabica,Mexico,1450.0,2012,Washed,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,0.15,10.0,0,0,1,80.5,80.56813333333346,0.0681333333334635,-0.15796940477233162,-1.4044712700776385,0.026638192830354884,-0.058549623846941304,-0.11291338550444091,-0.48902741988849324,0.1269030732297944,0.07109043592506965,0.004898325636112186,0.3792469450413641,-0.0009495249038078753,0.005446016417159595,0.005021409384202656,flavor
Robusta,India,750.0,2014,Washed,7.67,7.75,7.83,7.83,7.92,7.75,10.0,8.0,0.0,10.0,0,0,0,82.58,82.94203333333326,0.36203333333325816,0.005172343478747846,0.46585685864589077,0.5996389008337863,0.08415429578595068,0.14978865991968512,0.5599358324960823,0.0977546639824099,-1.3453296885399524,0.012918571609528128,0.1545523294086088,0.001753147090013292,-0.0001237418747813461,-0.016808403365564602,sweetness
Arabica,Guatemala,371.61216,2017,Washed,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,0.1,10.0,0,0,1,82.75,82.64877777777778,-0.10122222222221922,-0.09165603631235235,0.20178668845334613,-0.043238829275867106,0.02952219152363491,0.14264652189359706,-0.08926309443012238,0.08974638909762318,0.09888954857486662,0.00122102217400454,0.13743309126602624,-0.0005685085088658544,0.0015543582698514856,-0.002065128810894068,flavor
Robusta,Uganda,1600.0,2013,Washed,7.33,7.58,7.5,7.75,7.75,7.67,10.0,7.75,0.12,10.0,0,0,1,80.92,81.30333333333337,0.3833333333333684,-0.1883015808997278,0.14679174376334936,-0.10437072371861755,0.0900719638361712,0.1522756218659493,0.4384452265111355,0.08657904161111651,-1.662942748589978,0.017863310078653688,0.1446208048124923,0.0007909091330629989,0.004972591599421121,0.003767609467359798,sweetness
Arabica,Colombia,1550.0,2014,Washed,7.67,7.58,7.67,7.58,7.67,7.75,10.0,10.0,0.12,10.0,0,0,1,83.58,83.66560000000007,0.08560000000007051,0.04432432761181064,0.393907741126191,0.2013448529736978,-0.0342288052794139,0.10966148104699198,0.41691775151681687,0.1084102699075704,0.09155492808942874,0.009449133702242317,0.14395430255921698,0.0025334467398675274,0.001605755041755769,0.003395251100903226,balance
Arabica,Colombia,1799.0,2016,Washed,7.58,7.67,7.33,7.67,7.75,7.58,10.0,10.0,0.0,10.0,1,0,4,83.08,83.15463333333321,0.07463333333321032,-0.015075377143513709,0.49560220150977363,-0.19760620494740863,0.0380305229779308,0.1534152194143028,0.17384668190551053,0.0942900278962688,0.10119028109446018,-0.0007624535570861671,0.1385928012607727,-0.008412858630219545,0.0019713196217126475,0.006781608067904417,flavor
Arabica,Colombia,1775.0,2015,Washed,7.83,7.67,7.75,7.58,7.92,7.75,10.0,10.0,0.12,10.0,0,4,2,84.25,84.16643333333323,-0.08356666666676915,0.14144466282015444,0.5474943636531723,0.4228989872677927,-0.05976848108635904,0.16925300155361347,0.42949496878051496,0.10745256014257999,0.09314492828776318,0.00033842164370741484,0.14728557277630103,0.0023550193406277923,-0.008252967135851122,0.0005227314264037266,flavor
Arabica,Colombia,1800.0,,Washed,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,0.1,10.0,0,0,4,79.58,80.33609999999993,0.7560999999999325,-0.12842088023825265,-1.6088004383743761,-0.2835213091976385,-0.25098963340387564,-0.1352114362913014,-0.1069657359211357,0.1726410544014808,0.08420356194455988,0.0006598405835133904,0.41284934307509463,0.00079261941077847,0.009178047984398356,-0.0030845978361734743,flavor
Arabica,Honduras,1450.0,2014,Washed,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,0.1,8.0,0,0,3,69.17,70.0771999999998,0.9071999999998042,-0.29640579267512246,-4.077458328800021,-1.2862612163663438,-0.3425740632891503,-0.2691747418598755,-0.846249298500249,-0.598616588750577,-0.41053809101483485,-0.061566112951767824,-3.8522024824387646,-0.00019234359487032562,-0.019900999909400505,-0.03442950371186868,flavor
Arabica,Mexico,1100.0,2012,Washed,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,0.12,10.0,0,1,7,79.92,79.61210000000011,-0.30789999999988993,-0.09935030900945586,-1.769017342400317,-0.6639273530665235,-0.06960982373616706,-0.030343788264169856,-0.531299618956419,0.12806469076288207,0.09827924568176456,0.0038001144226038033,0.37423881033603906,0.0011177060334589823,-0.004116330523844149,0.0014944348572440195,flavor
Arabica,Guatemala,399.48307200000005,2013,Washed,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,0.12,10.0,0,0,1,81.58,81.92103333333304,0.3410333333330442,-0.07698110765779206,-1.126209384864329,0.08214792951413974,0.13084320966129848,-0.03265023319845289,0.17312705019325614,0.15250754892664287,0.0788677897067295,-0.01626151663850933,0.36863965966660395,-5.9822794190291647e-05,0.003389011811716525,0.010903635143290579,flavor
Arabica,Colombia,1775.0,2015,Washed,7.92,7.83,7.75,7.83,7.75,8.0,10.0,10.0,0.12,10.0,0,0,1,84.92,84.66839999999985,-0.2516000000001526,0.14790492568211666,1.018778345958388,0.3369269778184808,0.05156464598211914,0.08389501316459426,0.5046693280083657,0.09527392966447593,0.11607110840030152,-0.008745299699703347,0.14939926839588488,0.0019450195867370332,-0.00013703846107125143,-0.0019157883636123849,flavor
Arabica,Costa Rica,1100.0,2013,Washed,7.58,7.5,7.67,7.75,7.67,7.58,8.0,10.0,0.1,8.0,0,0,4,79.75,80.04233333333336,0.2923333333333602,-0.0016662569530052393,0.8360551347072569,0.10387543724870152,0.03925553146076275,0.11664704173769719,0.08950398933841985,-1.4466690060449212,0.16247591124321525,-0.009637789631861488,-2.0658373355331814,0.0008204279105127521,0.0024295551365238763,0.042311128850275624,clean_cup
Robusta,Uganda,1367.0,2013,Semi-washed,8.0,7.75,7.75,7.58,7.67,7.5,10.0,7.58,0.11,10.0,0,0,7,81.5,81.59883333333319,0.09883333333318944,0.20434562821350272,0.35374491137175734,0.45182284775181053,-0.027475878713646755,0.13604906003594552,-0.23546829525052065,0.0846408782964726,-1.6898403286581638,0.002784081233790821,0.14066896664886436,0.0005590482854239024,0.0001581479927446737,0.004074702262452837,sweetness
Arabica,Myanmar,278.70912,2015,Natural,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,0.11,10.0,0,1,26,80.25,80.12736666666665,-0.12263333333335424,0.20963780796544418,-1.7057403926824197,-0.24216942423724774,-0.05040721541974763,-0.13834412440278576,-0.7413379434143575,0.16550731840088587,0.08586475673920628,0.003262449359927749,0.39894036890348294,0.0008963404702835126,-0.007839335932867906,-0.023673502946047677,flavor
Arabica,Guatemala,371.61216,2014,Washed,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,0.11,10.0,0,0,3,80.5,79.90546666666656,-0.5945333333334446,0.04348058436398054,-1.7757257614426056,-0.871968147056062,0.08979360881104465,-0.08214087919851894,-0.3981624347716126,0.1576097259287119,0.10216761299715346,0.035539997609980695,0.3918611529599419,0.0015868512461031973,0.02796115158719895,0.010693639768430626,flavor
Arabica,Honduras,1350.0,2015,Washed,7.58,7.5,7.42,7.58,7.42,7.42,10.0,10.0,0.11,10.0,0,0,2,82.25,82.44390000000008,0.19390000000008456,0.0177516635987729,0.20629319616495947,-0.00969317053838467,0.05815455837335644,-0.08936156026828905,-0.22753741729676483,0.08330368311392944,0.09818011081600134,-0.000629863670409523,0.13387981232778498,-5.9683640137463556e-05,0.00207783389863664,-0.0012287267423785088,balance
Arabica,Philippines,1000.0,2012,Washed,6.83,6.5,6.5,6.92,6.75,7.0,9.33,9.33,0.12,10.0,0,0,2,75.83,76.86446666666663,1.0344666666666313,-0.19166925020997286,-2.6516186148553658,-1.4822636521101866,-0.16078756050755233,-0.17280913210909463,-0.5030945133697837,-0.23868263056048175,-0.30701664336136064,-0.003902640413511553,0.3648318837212847,0.0006779766185862831,0.014318130056511304,0.023713749904599214,flavor
Arabica,Brazil,1150.0,2015,Natural,7.67,7.75,7.75,7.67,7.83,7.75,10.0,10.0,0.0,10.0,0,0,16,84.17,84.19949999999987,0.029499999999870852,0.03748929346602485,0.6339121157408687,0.43732481349929736,-0.009799186112246092,0.14890294821777325,0.4002430693005936,0.10207867203164821,0.1002451849477029,0.006670070280537026,0.15405611870505773,0.0026069953736707423,0.0012632326172126959,0.011737108068912223,flavor
Arabica,Mexico,1500.0,2013,Washed,7.75,7.58,7.58,7.58,7.5,7.42,10.0,10.0,0.11,10.0,0,0,2,83.17,82.82543333333325,-0.3445666666667506,0.11735305539794047,0.34535512821994196,0.15626525241152708,0.034536937665948925,-0.044714446221260175,-0.28187022202404377,0.08886123291348004,0.09341440523174903,0.0028834114313534575,0.1344195259674107,0.0008564210386921952,0.0020830250282139755,0.003220042409467654,flavor
Arabica,Honduras,1350.0,2014,Natural,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,0.11,10.0,0,2,6,78.0,77.95013333333318,-0.04986666666681572,-0.20637579229181588,-2.4489922427580884,-1.1312573311278826,-0.20422550183914057,-0.08967341502222567,-0.6984289645887122,0.17139961903993395,0.08000898634248775,-0.003652093440236621,0.36146356797413554,0.0006303692973137858,-0.05914462115379441,0.005611189038449538,flavor
Arabica,Colombia,1750.0,2013,Washed,7.58,7.67,7.75,7.67,7.67,7.67,10.0,10.0,0.0,10.0,0,0,1,83.75,83.75016666666656,0.0001666666665585126,-0.059842928643401155,0.4929681669808229,0.42852806725365233,-0.014407619776105626,0.09927097102753846,0.28329869142834374,0.09686695711269404,0.09425444163746662,0.007966715469872779,0.14874117570775253,0.0020127078669117363,0.0013380031403916605,-0.0035982464021922307,flavor
Arabica,Taiwan,600.0,2013,Washed,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,0.11,10.0,0,0,0,80.42,80.54336666666681,0.1233666666668114,-0.17514138511369723,-1.4458289684530823,0.060584384315037744,-0.1179691778382409,-0.11850078614710502,-0.39161832551996717,0.12116689177066696,0.0717659746404228,-0.006537026558994249,0.37735879159912317,-1.489712933656932e-06,0.004229312174342253,-0.008911092351839399,flavor
Arabica,Colombia,1880.0,2010,Washed,8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,0.13,10.0,0,0,1,83.25,83.11269999999995,-0.13730000000005305,0.1761974119497011,0.5152054596912184,0.24063200094943904,-0.30866334270752543,0.1332639417263193,-0.125688535335666,0.09620800401621804,0.08593081992001497,-0.012361735400361864,0.13375233677599935,0.000983748122925322,0.002902018587013228,0.001568307841779747,flavor
Arabica,Guatemala,399.48307200000005,2013,Washed,7.83,7.67,7.17,7.67,7.67,7.67,10.0,10.0,0.11,10.0,0,0,3,83.33,83.33713333333327,0.0071333333332717075,0.16733121087723224,0.4933405400575575,-0.3426947794898834,0.02270911438570703,0.11288132538780286,0.36984377261824686,0.09260315290407467,0.09994780104871112,-0.0035609605233603544,0.14219825626663782,0.0013825211725275312,0.002074425378828102,0.0063073893863312795,flavor
Arabica,Mexico,1250.0,2012,Semi-washed,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,0.12,10.0,0,0,10,81.83,81.80379999999973,-0.026200000000272894,-0.1274482565143913,-1.1451267103389224,0.11351720066116162,0.031898390110370975,0.026148799663556273,0.1749184829597133,0.1450806968226279,0.07663170210354092,-0.01374461988716164,0.36802566454399677,-0.0003701671094466725,0.003800486550557676,-0.022301233428543406,flavor
